2423,-16,1,45,-11,,-4,0.25,11.25,-2.75,,-0.004,0.00025,0.01125,-0.00275,,-0.04,0.0025,0.1125,-0.0275
2424,-5,9,25,-10,,-1.25,2.25,6.25,-2.5,,-0.00125,0.00225,0.00625,-0.0025,,-0.0125,0.0225,0.0625,-0.025
2425,-19,-4,-11,-9,,-4.75,-1,-2.75,-2.25,,-0.00475,-0.001,-0.00275,-0.00225,,-0.0475,-0.01,-0.0275,-0.0225
2426,-11,9,1,-17,,-2.75,2.25,0.25,-4.25,,-0.00275,0.00225,0.00025,-0.00425,,-0.0275,0.0225,0.0025,-0.0425
2427,-2,3,39,-6,,-0.5,0.75,9.75,-1.5,,-0.0005,0.00075,0.00975,-0.0015,,-0.005,0.0075,0.0975,-0.015
2428,16,-3,-22,-13,,4,-0.75,-5.5,-3.25,,0.004,-0.00075,-0.0055,-0.00325,,0.04,-0.0075,-0.055,-0.0325
2429,0,-1,-44,9,,0,-0.25,-11,2.25,,0,-0.00025,-0.011,0.00225,,0,-0.0025,-0.11,0.0225
2430,13,9,-25,3,,3.25,2.25,-6.25,0.75,,0.00325,0.00225,-0.00625,0.00075,,0.0325,0.0225,-0.0625,0.0075
2431,8,6,-31,8,,2,1.5,-7.75,2,,0.002,0.0015,-0.00775,0.002,,0.02,0.015,-0.0775,0.02
2432,2,7,-36,0,,0.5,1.75,-9,0,,0.0005,0.00175,-0.009,0,,0.005,0.0175,-0.09,0
2433,4,7,-13,-1,,1,1.75,-3.25,-0.25,,0.001,0.00175,-0.00325,-0.00025,,0.01,0.0175,-0.0325,-0.0025
2434,8,12,-5,-1,,2,3,-1.25,-0.25,,0.002,0.003,-0.00125,-0.00025,,0.02,0.03,-0.0125,-0.0025
2435,-7,8,-1,-4,,-1.75,2,-0.25,-1,,-0.00175,0.002,-0.00025,-0.001,,-0.0175,0.02,-0.0025,-0.01
2436,2,-3,25,-5,,0.5,-0.75,6.25,-1.25,,0.0005,-0.00075,0.00625,-0.00125,,0.005,-0.0075,0.0625,-0.0125
2437,0,0,5,-10,,0,0,1.25,-2.5,,0,0,0.00125,-0.0025,,0,0,0.0125,-0.025
2438,-20,-2,6,-15,,-5,-0.5,1.5,-3.75,,-0.005,-0.0005,0.0015,-0.00375,,-0.05,-0.005,0.015,-0.0375
2439,-14,-3,5,-5,,-3.5,-0.75,1.25,-1.25,,-0.0035,-0.00075,0.00125,-0.00125,,-0.035,-0.0075,0.0125,-0.0125
2440,-13,-7,23,-4,,-3.25,-1.75,5.75,-1,,-0.00325,-0.00175,0.00575,-0.001,,-0.0325,-0.0175,0.0575,-0.01
2441,-6,-11,10,-3,,-1.5,-2.75,2.5,-0.75,,-0.0015,-0.00275,0.0025,-0.00075,,-0.015,-0.0275,0.025,-0.0075
2442,-8,-4,16,-9,,-2,-1,4,-2.25,,-0.002,-0.001,0.004,-0.00225,,-0.02,-0.01,0.04,-0.0225
2443,-2,-3,1,2,,-0.5,-0.75,0.25,0.5,,-0.0005,-0.00075,0.00025,0.0005,,-0.005,-0.0075,0.0025,0.005
2444,-2,5,3,-7,,-0.5,1.25,0.75,-1.75,,-0.0005,0.00125,0.00075,-0.00175,,-0.005,0.0125,0.0075,-0.0175
2445,2,7,-74,-29,,0.5,1.75,-18.5,-7.25,,0.0005,0.00175,-0.0185,-0.00725,,0.005,0.0175,-0.185,-0.0725
2446,-5,3,-102,-97,,-1.25,0.75,-25.5,-24.25,,-0.00125,0.00075,-0.0255,-0.02425,,-0.0125,0.0075,-0.255,-0.2425
2447,-10,11,23,-44,,-2.5,2.75,5.75,-11,,-0.0025,0.00275,0.00575,-0.011,,-0.025,0.0275,0.0575,-0.11
2448,9,12,-16,41,,2.25,3,-4,10.25,,0.00225,0.003,-0.004,0.01025,,0.0225,0.03,-0.04,0.1025
2449,18,12,-2,60,,4.5,3,-0.5,15,,0.0045,0.003,-0.0005,0.015,,0.045,0.03,-0.005,0.15
2450,5,3,-14,25,,1.25,0.75,-3.5,6.25,,0.00125,0.00075,-0.0035,0.00625,,0.0125,0.0075,-0.035,0.0625
2451,2,1,-5,10,,0.5,0.25,-1.25,2.5,,0.0005,0.00025,-0.00125,0.0025,,0.005,0.0025,-0.0125,0.025
2452,0,1,115,-17,,0,0.25,28.75,-4.25,,0,0.00025,0.02875,-0.00425,,0,0.0025,0.2875,-0.0425
2453,-8,8,204,-11,,-2,2,51,-2.75,,-0.002,0.002,0.051,-0.00275,,-0.02,0.02,0.51,-0.0275
2454,-9,3,-98,-9,,-2.25,0.75,-24.5,-2.25,,-0.00225,0.00075,-0.0245,-0.00225,,-0.0225,0.0075,-0.245,-0.0225
2455,-7,7,-51,8,,-1.75,1.75,-12.75,2,,-0.00175,0.00175,-0.01275,0.002,,-0.0175,0.0175,-0.1275,0.02
2456,-20,5,-4,10,,-5,1.25,-1,2.5,,-0.005,0.00125,-0.001,0.0025,,-0.05,0.0125,-0.01,0.025
2457,-9,-5,1,-6,,-2.25,-1.25,0.25,-1.5,,-0.00225,-0.00125,0.00025,-0.0015,,-0.0225,-0.0125,0.0025,-0.015
2458,-8,2,4,-10,,-2,0.5,1,-2.5,,-0.002,0.0005,0.001,-0.0025,,-0.02,0.005,0.01,-0.025
2459,5,3,10,0,,1.25,0.75,2.5,0,,0.00125,0.00075,0.0025,0,,0.0125,0.0075,0.025,0
2460,-3,7,-2,1,,-0.75,1.75,-0.5,0.25,,-0.00075,0.00175,-0.0005,0.00025,,-0.0075,0.0175,-0.005,0.0025
2461,7,9,-18,-5,,1.75,2.25,-4.5,-1.25,,0.00175,0.00225,-0.0045,-0.00125,,0.0175,0.0225,-0.045,-0.0125
2462,-9,1,11,-14,,-2.25,0.25,2.75,-3.5,,-0.00225,0.00025,0.00275,-0.0035,,-0.0225,0.0025,0.0275,-0.035
2463,-11,-4,6,-12,,-2.75,-1,1.5,-3,,-0.00275,-0.001,0.0015,-0.003,,-0.0275,-0.01,0.015,-0.03
2464,6,1,-2,-4,,1.5,0.25,-0.5,-1,,0.0015,0.00025,-0.0005,-0.001,,0.015,0.0025,-0.005,-0.01
2465,3,1,13,-9,,0.75,0.25,3.25,-2.25,,0.00075,0.00025,0.00325,-0.00225,,0.0075,0.0025,0.0325,-0.0225
2466,4,8,-14,-7,,1,2,-3.5,-1.75,,0.001,0.002,-0.0035,-0.00175,,0.01,0.02,-0.035,-0.0175
2467,6,4,3,2,,1.5,1,0.75,0.5,,0.0015,0.001,0.00075,0.0005,,0.015,0.01,0.0075,0.005
2468,14,5,-5,-1,,3.5,1.25,-1.25,-0.25,,0.0035,0.00125,-0.00125,-0.00025,,0.035,0.0125,-0.0125,-0.0025
2469,6,5,-33,1,,1.5,1.25,-8.25,0.25,,0.0015,0.00125,-0.00825,0.00025,,0.015,0.0125,-0.0825,0.0025
2470,4,0,-23,-13,,1,0,-5.75,-3.25,,0.001,0,-0.00575,-0.00325,,0.01,0,-0.0575,-0.0325
2471,8,4,-14,-12,,2,1,-3.5,-3,,0.002,0.001,-0.0035,-0.003,,0.02,0.01,-0.035,-0.03
2472,3,-8,-21,0,,0.75,-2,-5.25,0,,0.00075,-0.002,-0.00525,0,,0.0075,-0.02,-0.0525,0
2473,0,-4,-7,-8,,0,-1,-1.75,-2,,0,-0.001,-0.00175,-0.002,,0,-0.01,-0.0175,-0.02
2474,-7,3,10,-5,,-1.75,0.75,2.5,-1.25,,-0.00175,0.00075,0.0025,-0.00125,,-0.0175,0.0075,0.025,-0.0125
2475,-7,-6,22,-8,,-1.75,-1.5,5.5,-2,,-0.00175,-0.0015,0.0055,-0.002,,-0.0175,-0.015,0.055,-0.02
2476,-21,-5,-7,-41,,-5.25,-1.25,-1.75,-10.25,,-0.00525,-0.00125,-0.00175,-0.01025,,-0.0525,-0.0125,-0.0175,-0.1025
2477,-22,-3,4,-75,,-5.5,-0.75,1,-18.75,,-0.0055,-0.00075,0.001,-0.01875,,-0.055,-0.0075,0.01,-0.1875
2478,-16,0,2,-19,,-4,0,0.5,-4.75,,-0.004,0,0.0005,-0.00475,,-0.04,0,0.005,-0.0475
2479,8,-2,12,37,,2,-0.5,3,9.25,,0.002,-0.0005,0.003,0.00925,,0.02,-0.005,0.03,0.0925
2480,5,-1,-1,20,,1.25,-0.25,-0.25,5,,0.00125,-0.00025,-0.00025,0.005,,0.0125,-0.0025,-0.0025,0.05
2481,2,15,-6,2,,0.5,3.75,-1.5,0.5,,0.0005,0.00375,-0.0015,0.0005,,0.005,0.0375,-0.015,0.005
2482,8,8,-2,-5,,2,2,-0.5,-1.25,,0.002,0.002,-0.0005,-0.00125,,0.02,0.02,-0.005,-0.0125
2483,7,8,-3,-7,,1.75,2,-0.75,-1.75,,0.00175,0.002,-0.00075,-0.00175,,0.0175,0.02,-0.0075,-0.0175
2484,3,6,-24,0,,0.75,1.5,-6,0,,0.00075,0.0015,-0.006,0,,0.0075,0.015,-0.06,0
2485,17,11,-22,9,,4.25,2.75,-5.5,2.25,,0.00425,0.00275,-0.0055,0.00225,,0.0425,0.0275,-0.055,0.0225
2486,1,10,-28,-4,,0.25,2.5,-7,-1,,0.00025,0.0025,-0.007,-0.001,,0.0025,0.025,-0.07,-0.01
2487,3,9,14,2,,0.75,2.25,3.5,0.5,,0.00075,0.00225,0.0035,0.0005,,0.0075,0.0225,0.035,0.005
2488,-6,-1,31,-4,,-1.5,-0.25,7.75,-1,,-0.0015,-0.00025,0.00775,-0.001,,-0.015,-0.0025,0.0775,-0.01
2489,-7,7,-6,-2,,-1.75,1.75,-1.5,-0.5,,-0.00175,0.00175,-0.0015,-0.0005,,-0.0175,0.0175,-0.015,-0.005
2490,-12,-8,-9,-16,,-3,-2,-2.25,-4,,-0.003,-0.002,-0.00225,-0.004,,-0.03,-0.02,-0.0225,-0.04
2491,-2,-3,-2,-21,,-0.5,-0.75,-0.5,-5.25,,-0.0005,-0.00075,-0.0005,-0.00525,,-0.005,-0.0075,-0.005,-0.0525
2492,-18,-2,18,-13,,-4.5,-0.5,4.5,-3.25,,-0.0045,-0.0005,0.0045,-0.00325,,-0.045,-0.005,0.045,-0.0325
2493,-5,-6,33,-15,,-1.25,-1.5,8.25,-3.75,,-0.00125,-0.0015,0.00825,-0.00375,,-0.0125,-0.015,0.0825,-0.0375
2494,-8,-2,100,2,,-2,-0.5,25,0.5,,-0.002,-0.0005,0.025,0.0005,,-0.02,-0.005,0.25,0.005
2495,3,7,34,-3,,0.75,1.75,8.5,-0.75,,0.00075,0.00175,0.0085,-0.00075,,0.0075,0.0175,0.085,-0.0075
2496,1,-7,17,8,,0.25,-1.75,4.25,2,,0.00025,-0.00175,0.00425,0.002,,0.0025,-0.0175,0.0425,0.02
2497,2,3,204,-10,,0.5,0.75,51,-2.5,,0.0005,0.00075,0.051,-0.0025,,0.005,0.0075,0.51,-0.025
2498,7,-6,-96,-11,,1.75,-1.5,-24,-2.75,,0.00175,-0.0015,-0.024,-0.00275,,0.0175,-0.015,-0.24,-0.0275
2499,-4,11,54,9,,-1,2.75,13.5,2.25,,-0.001,0.00275,0.0135,0.00225,,-0.01,0.0275,0.135,0.0225
2500,-1,6,35,7,,-0.25,1.5,8.75,1.75,,-0.00025,0.0015,0.00875,0.00175,,-0.0025,0.015,0.0875,0.0175
2501,17,3,-235,3,,4.25,0.75,-58.75,0.75,,0.00425,0.00075,-0.05875,0.00075,,0.0425,0.0075,-0.5875,0.0075
2502,11,7,-128,5,,2.75,1.75,-32,1.25,,0.00275,0.00175,-0.032,0.00125,,0.0275,0.0175,-0.32,0.0125
2503,9,6,31,-7,,2.25,1.5,7.75,-1.75,,0.00225,0.0015,0.00775,-0.00175,,0.0225,0.015,0.0775,-0.0175
2504,-8,-3,-3,-90,,-2,-0.75,-0.75,-22.5,,-0.002,-0.00075,-0.00075,-0.0225,,-0.02,-0.0075,-0.0075,-0.225
2505,-17,-4,-26,-171,,-4.25,-1,-6.5,-42.75,,-0.00425,-0.001,-0.0065,-0.04275,,-0.0425,-0.01,-0.065,-0.4275
2506,-2,3,-7,-33,,-0.5,0.75,-1.75,-8.25,,-0.0005,0.00075,-0.00175,-0.00825,,-0.005,0.0075,-0.0175,-0.0825
2507,-2,-2,-3,78,,-0.5,-0.5,-0.75,19.5,,-0.0005,-0.0005,-0.00075,0.0195,,-0.005,-0.005,-0.0075,0.195
2508,-5,5,-5,62,,-1.25,1.25,-1.25,15.5,,-0.00125,0.00125,-0.00125,0.0155,,-0.0125,0.0125,-0.0125,0.155
2509,-20,-4,-1,34,,-5,-1,-0.25,8.5,,-0.005,-0.001,-0.00025,0.0085,,-0.05,-0.01,-0.0025,0.085
2510,-22,6,8,-67,,-5.5,1.5,2,-16.75,,-0.0055,0.0015,0.002,-0.01675,,-0.055,0.015,0.02,-0.1675
2511,-34,3,-2,-89,,-8.5,0.75,-0.5,-22.25,,-0.0085,0.00075,-0.0005,-0.02225,,-0.085,0.0075,-0.005,-0.2225
2512,-6,6,-6,-22,,-1.5,1.5,-1.5,-5.5,,-0.0015,0.0015,-0.0015,-0.0055,,-0.015,0.015,-0.015,-0.055
2513,15,1,-7,70,,3.75,0.25,-1.75,17.5,,0.00375,0.00025,-0.00175,0.0175,,0.0375,0.0025,-0.0175,0.175
2514,10,5,-9,38,,2.5,1.25,-2.25,9.5,,0.0025,0.00125,-0.00225,0.0095,,0.025,0.0125,-0.0225,0.095
2515,12,6,8,15,,3,1.5,2,3.75,,0.003,0.0015,0.002,0.00375,,0.03,0.015,0.02,0.0375
2516,16,10,16,2,,4,2.5,4,0.5,,0.004,0.0025,0.004,0.0005,,0.04,0.025,0.04,0.005
2517,3,12,-32,-4,,0.75,3,-8,-1,,0.00075,0.003,-0.008,-0.001,,0.0075,0.03,-0.08,-0.01
2518,13,5,-41,5,,3.25,1.25,-10.25,1.25,,0.00325,0.00125,-0.01025,0.00125,,0.0325,0.0125,-0.1025,0.0125
2519,-5,9,-16,-2,,-1.25,2.25,-4,-0.5,,-0.00125,0.00225,-0.004,-0.0005,,-0.0125,0.0225,-0.04,-0.005
2520,-4,13,-4,4,,-1,3.25,-1,1,,-0.001,0.00325,-0.001,0.001,,-0.01,0.0325,-0.01,0.01
2521,4,8,7,-7,,1,2,1.75,-1.75,,0.001,0.002,0.00175,-0.00175,,0.01,0.02,0.0175,-0.0175
2522,-1,8,-11,-1,,-0.25,2,-2.75,-0.25,,-0.00025,0.002,-0.00275,-0.00025,,-0.0025,0.02,-0.0275,-0.0025
2523,-10,15,8,-6,,-2.5,3.75,2,-1.5,,-0.0025,0.00375,0.002,-0.0015,,-0.025,0.0375,0.02,-0.015
2524,0,14,13,-11,,0,3.5,3.25,-2.75,,0,0.0035,0.00325,-0.00275,,0,0.035,0.0325,-0.0275
2525,-10,10,-1,2,,-2.5,2.5,-0.25,0.5,,-0.0025,0.0025,-0.00025,0.0005,,-0.025,0.025,-0.0025,0.005
2526,-6,17,16,2,,-1.5,4.25,4,0.5,,-0.0015,0.00425,0.004,0.0005,,-0.015,0.0425,0.04,0.005
2527,-10,-3,32,-5,,-2.5,-0.75,8,-1.25,,-0.0025,-0.00075,0.008,-0.00125,,-0.025,-0.0075,0.08,-0.0125
2528,-4,-6,11,-1,,-1,-1.5,2.75,-0.25,,-0.001,-0.0015,0.00275,-0.00025,,-0.01,-0.015,0.0275,-0.0025
2529,1,4,-17,-8,,0.25,1,-4.25,-2,,0.00025,0.001,-0.00425,-0.002,,0.0025,0.01,-0.0425,-0.02
2530,-5,2,5,-2,,-1.25,0.5,1.25,-0.5,,-0.00125,0.0005,0.00125,-0.0005,,-0.0125,0.005,0.0125,-0.005
2531,4,6,1,-3,,1,1.5,0.25,-0.75,,0.001,0.0015,0.00025,-0.00075,,0.01,0.015,0.0025,-0.0075
2532,9,15,-21,-5,,2.25,3.75,-5.25,-1.25,,0.00225,0.00375,-0.00525,-0.00125,,0.0225,0.0375,-0.0525,-0.0125
2533,4,6,-27,3,,1,1.5,-6.75,0.75,,0.001,0.0015,-0.00675,0.00075,,0.01,0.015,-0.0675,0.0075
2534,10,7,-23,8,,2.5,1.75,-5.75,2,,0.0025,0.00175,-0.00575,0.002,,0.025,0.0175,-0.0575,0.02
2535,11,10,-24,1,,2.75,2.5,-6,0.25,,0.00275,0.0025,-0.006,0.00025,,0.0275,0.025,-0.06,0.0025
2536,10,2,22,9,,2.5,0.5,5.5,2.25,,0.0025,0.0005,0.0055,0.00225,,0.025,0.005,0.055,0.0225
2537,5,8,5,4,,1.25,2,1.25,1,,0.00125,0.002,0.00125,0.001,,0.0125,0.02,0.0125,0.01
2538,-8,12,-22,-2,,-2,3,-5.5,-0.5,,-0.002,0.003,-0.0055,-0.0005,,-0.02,0.03,-0.055,-0.005
2539,-4,0,-33,2,,-1,0,-8.25,0.5,,-0.001,0,-0.00825,0.0005,,-0.01,0,-0.0825,0.005
2540,-12,8,-11,0,,-3,2,-2.75,0,,-0.003,0.002,-0.00275,0,,-0.03,0.02,-0.0275,0
2541,-18,4,-6,5,,-4.5,1,-1.5,1.25,,-0.0045,0.001,-0.0015,0.00125,,-0.045,0.01,-0.015,0.0125
2542,-6,3,22,2,,-1.5,0.75,5.5,0.5,,-0.0015,0.00075,0.0055,0.0005,,-0.015,0.0075,0.055,0.005
2543,-14,0,25,4,,-3.5,0,6.25,1,,-0.0035,0,0.00625,0.001,,-0.035,0,0.0625,0.01
2544,-20,0,-4,-5,,-5,0,-1,-1.25,,-0.005,0,-0.001,-0.00125,,-0.05,0,-0.01,-0.0125
2545,-8,12,4,-2,,-2,3,1,-0.5,,-0.002,0.003,0.001,-0.0005,,-0.02,0.03,0.01,-0.005
2546,4,1,11,-3,,1,0.25,2.75,-0.75,,0.001,0.00025,0.00275,-0.00075,,0.01,0.0025,0.0275,-0.0075
2547,-3,8,-8,-2,,-0.75,2,-2,-0.5,,-0.00075,0.002,-0.002,-0.0005,,-0.0075,0.02,-0.02,-0.005
2548,-3,23,7,-4,,-0.75,5.75,1.75,-1,,-0.00075,0.00575,0.00175,-0.001,,-0.0075,0.0575,0.0175,-0.01
2549,-4,1,35,-5,,-1,0.25,8.75,-1.25,,-0.001,0.00025,0.00875,-0.00125,,-0.01,0.0025,0.0875,-0.0125
2550,1,-7,-72,-3,,0.25,-1.75,-18,-0.75,,0.00025,-0.00175,-0.018,-0.00075,,0.0025,-0.0175,-0.18,-0.0075
2551,13,6,-42,-1,,3.25,1.5,-10.5,-0.25,,0.00325,0.0015,-0.0105,-0.00025,,0.0325,0.015,-0.105,-0.0025
2552,13,-3,8,14,,3.25,-0.75,2,3.5,,0.00325,-0.00075,0.002,0.0035,,0.0325,-0.0075,0.02,0.035
2553,19,3,3,16,,4.75,0.75,0.75,4,,0.00475,0.00075,0.00075,0.004,,0.0475,0.0075,0.0075,0.04
2554,3,5,-54,-3,,0.75,1.25,-13.5,-0.75,,0.00075,0.00125,-0.0135,-0.00075,,0.0075,0.0125,-0.135,-0.0075
2555,-13,12,-21,-20,,-3.25,3,-5.25,-5,,-0.00325,0.003,-0.00525,-0.005,,-0.0325,0.03,-0.0525,-0.05
2556,-13,17,-8,-1,,-3.25,4.25,-2,-0.25,,-0.00325,0.00425,-0.002,-0.00025,,-0.0325,0.0425,-0.02,-0.0025
2557,-11,3,-11,2,,-2.75,0.75,-2.75,0.5,,-0.00275,0.00075,-0.00275,0.0005,,-0.0275,0.0075,-0.0275,0.005
2558,8,-3,69,-9,,2,-0.75,17.25,-2.25,,0.002,-0.00075,0.01725,-0.00225,,0.02,-0.0075,0.1725,-0.0225
2559,-16,-3,264,-14,,-4,-0.75,66,-3.5,,-0.004,-0.00075,0.066,-0.0035,,-0.04,-0.0075,0.66,-0.035
2560,-13,4,-67,-14,,-3.25,1,-16.75,-3.5,,-0.00325,0.001,-0.01675,-0.0035,,-0.0325,0.01,-0.1675,-0.035
2561,-9,-2,-87,-8,,-2.25,-0.5,-21.75,-2,,-0.00225,-0.0005,-0.02175,-0.002,,-0.0225,-0.005,-0.2175,-0.02
2562,-4,-3,-15,-13,,-1,-0.75,-3.75,-3.25,,-0.001,-0.00075,-0.00375,-0.00325,,-0.01,-0.0075,-0.0375,-0.0325
2563,1,5,3,-12,,0.25,1.25,0.75,-3,,0.00025,0.00125,0.00075,-0.003,,0.0025,0.0125,0.0075,-0.03
2564,-1,6,-14,0,,-0.25,1.5,-3.5,0,,-0.00025,0.0015,-0.0035,0,,-0.0025,0.015,-0.035,0
2565,-4,-1,-37,-7,,-1,-0.25,-9.25,-1.75,,-0.001,-0.00025,-0.00925,-0.00175,,-0.01,-0.0025,-0.0925,-0.0175
2566,6,-1,-40,-15,,1.5,-0.25,-10,-3.75,,0.0015,-0.00025,-0.01,-0.00375,,0.015,-0.0025,-0.1,-0.0375
2567,2,0,-39,3,,0.5,0,-9.75,0.75,,0.0005,0,-0.00975,0.00075,,0.005,0,-0.0975,0.0075
2568,13,-2,-18,3,,3.25,-0.5,-4.5,0.75,,0.00325,-0.0005,-0.0045,0.00075,,0.0325,-0.005,-0.045,0.0075
2569,2,12,28,-13,,0.5,3,7,-3.25,,0.0005,0.003,0.007,-0.00325,,0.005,0.03,0.07,-0.0325
2570,7,-3,-27,13,,1.75,-0.75,-6.75,3.25,,0.00175,-0.00075,-0.00675,0.00325,,0.0175,-0.0075,-0.0675,0.0325
2571,11,12,-25,19,,2.75,3,-6.25,4.75,,0.00275,0.003,-0.00625,0.00475,,0.0275,0.03,-0.0625,0.0475
2572,2,7,-17,5,,0.5,1.75,-4.25,1.25,,0.0005,0.00175,-0.00425,0.00125,,0.005,0.0175,-0.0425,0.0125
2573,-8,-2,-9,-62,,-2,-0.5,-2.25,-15.5,,-0.002,-0.0005,-0.00225,-0.0155,,-0.02,-0.005,-0.0225,-0.155
2574,-21,-3,2,-163,,-5.25,-0.75,0.5,-40.75,,-0.00525,-0.00075,0.0005,-0.04075,,-0.0525,-0.0075,0.005,-0.4075
2575,-14,9,5,-95,,-3.5,2.25,1.25,-23.75,,-0.0035,0.00225,0.00125,-0.02375,,-0.035,0.0225,0.0125,-0.2375
2576,-9,-1,22,80,,-2.25,-0.25,5.5,20,,-0.00225,-0.00025,0.0055,0.02,,-0.0225,-0.0025,0.055,0.2
2577,-2,-4,12,67,,-0.5,-1,3,16.75,,-0.0005,-0.001,0.003,0.01675,,-0.005,-0.01,0.03,0.1675
2578,-4,9,12,35,,-1,2.25,3,8.75,,-0.001,0.00225,0.003,0.00875,,-0.01,0.0225,0.03,0.0875
2579,1,-4,28,17,,0.25,-1,7,4.25,,0.00025,-0.001,0.007,0.00425,,0.0025,-0.01,0.07,0.0425
2580,0,-1,20,-51,,0,-0.25,5,-12.75,,0,-0.00025,0.005,-0.01275,,0,-0.0025,0.05,-0.1275
2581,-11,2,-26,-88,,-2.75,0.5,-6.5,-22,,-0.00275,0.0005,-0.0065,-0.022,,-0.0275,0.005,-0.065,-0.22
2582,1,1,-24,-25,,0.25,0.25,-6,-6.25,,0.00025,0.00025,-0.006,-0.00625,,0.0025,0.0025,-0.06,-0.0625
2583,14,8,-15,58,,3.5,2,-3.75,14.5,,0.0035,0.002,-0.00375,0.0145,,0.035,0.02,-0.0375,0.145
2584,23,10,-25,49,,5.75,2.5,-6.25,12.25,,0.00575,0.0025,-0.00625,0.01225,,0.0575,0.025,-0.0625,0.1225
2585,16,14,-37,15,,4,3.5,-9.25,3.75,,0.004,0.0035,-0.00925,0.00375,,0.04,0.035,-0.0925,0.0375
2586,7,9,-22,11,,1.75,2.25,-5.5,2.75,,0.00175,0.00225,-0.0055,0.00275,,0.0175,0.0225,-0.055,0.0275
2587,13,10,-16,11,,3.25,2.5,-4,2.75,,0.00325,0.0025,-0.004,0.00275,,0.0325,0.025,-0.04,0.0275
2588,11,-3,-16,0,,2.75,-0.75,-4,0,,0.00275,-0.00075,-0.004,0,,0.0275,-0.0075,-0.04,0
2589,3,8,-68,-6,,0.75,2,-17,-1.5,,0.00075,0.002,-0.017,-0.0015,,0.0075,0.02,-0.17,-0.015
2590,1,6,59,-9,,0.25,1.5,14.75,-2.25,,0.00025,0.0015,0.01475,-0.00225,,0.0025,0.015,0.1475,-0.0225
2591,5,-1,247,7,,1.25,-0.25,61.75,1.75,,0.00125,-0.00025,0.06175,0.00175,,0.0125,-0.0025,0.6175,0.0175
2592,-3,-5,-71,-14,,-0.75,-1.25,-17.75,-3.5,,-0.00075,-0.00125,-0.01775,-0.0035,,-0.0075,-0.0125,-0.1775,-0.035
2593,-12,11,-50,-5,,-3,2.75,-12.5,-1.25,,-0.003,0.00275,-0.0125,-0.00125,,-0.03,0.0275,-0.125,-0.0125
2594,-7,1,7,-14,,-1.75,0.25,1.75,-3.5,,-0.00175,0.00025,0.00175,-0.0035,,-0.0175,0.0025,0.0175,-0.035
2595,-2,4,1,-2,,-0.5,1,0.25,-0.5,,-0.0005,0.001,0.00025,-0.0005,,-0.005,0.01,0.0025,-0.005
2596,-12,8,-9,1,,-3,2,-2.25,0.25,,-0.003,0.002,-0.00225,0.00025,,-0.03,0.02,-0.0225,0.0025
2597,2,14,-10,1,,0.5,3.5,-2.5,0.25,,0.0005,0.0035,-0.0025,0.00025,,0.005,0.035,-0.025,0.0025
2598,10,18,-11,-10,,2.5,4.5,-2.75,-2.5,,0.0025,0.0045,-0.00275,-0.0025,,0.025,0.045,-0.0275,-0.025
2599,16,-12,-13,-10,,4,-3,-3.25,-2.5,,0.004,-0.003,-0.00325,-0.0025,,0.04,-0.03,-0.0325,-0.025
2600,5,4,-28,18,,1.25,1,-7,4.5,,0.00125,0.001,-0.007,0.0045,,0.0125,0.01,-0.07,0.045
2601,17,-1,-21,-3,,4.25,-0.25,-5.25,-0.75,,0.00425,-0.00025,-0.00525,-0.00075,,0.0425,-0.0025,-0.0525,-0.0075
2602,12,8,-32,-1,,3,2,-8,-0.25,,0.003,0.002,-0.008,-0.00025,,0.03,0.02,-0.08,-0.0025
2603,10,-1,-14,-10,,2.5,-0.25,-3.5,-2.5,,0.0025,-0.00025,-0.0035,-0.0025,,0.025,-0.0025,-0.035,-0.025
2604,10,3,-5,-32,,2.5,0.75,-1.25,-8,,0.0025,0.00075,-0.00125,-0.008,,0.025,0.0075,-0.0125,-0.08
2605,9,2,-13,3,,2.25,0.5,-3.25,0.75,,0.00225,0.0005,-0.00325,0.00075,,0.0225,0.005,-0.0325,0.0075
2606,-6,-5,0,7,,-1.5,-1.25,0,1.75,,-0.0015,-0.00125,0,0.00175,,-0.015,-0.0125,0,0.0175
2607,3,-5,13,-3,,0.75,-1.25,3.25,-0.75,,0.00075,-0.00125,0.00325,-0.00075,,0.0075,-0.0125,0.0325,-0.0075
2608,3,-6,23,-5,,0.75,-1.5,5.75,-1.25,,0.00075,-0.0015,0.00575,-0.00125,,0.0075,-0.015,0.0575,-0.0125
2609,-9,-6,34,-5,,-2.25,-1.5,8.5,-1.25,,-0.00225,-0.0015,0.0085,-0.00125,,-0.0225,-0.015,0.085,-0.0125
2610,-7,0,20,3,,-1.75,0,5,0.75,,-0.00175,0,0.005,0.00075,,-0.0175,0,0.05,0.0075
2611,-7,-14,13,-8,,-1.75,-3.5,3.25,-2,,-0.00175,-0.0035,0.00325,-0.002,,-0.0175,-0.035,0.0325,-0.02
2612,5,5,11,-10,,1.25,1.25,2.75,-2.5,,0.00125,0.00125,0.00275,-0.0025,,0.0125,0.0125,0.0275,-0.025
2613,-1,9,-24,-8,,-0.25,2.25,-6,-2,,-0.00025,0.00225,-0.006,-0.002,,-0.0025,0.0225,-0.06,-0.02
2614,8,8,-15,-6,,2,2,-3.75,-1.5,,0.002,0.002,-0.00375,-0.0015,,0.02,0.02,-0.0375,-0.015
2615,4,7,-9,6,,1,1.75,-2.25,1.5,,0.001,0.00175,-0.00225,0.0015,,0.01,0.0175,-0.0225,0.015
